altura,peso,idade
1.76,95.6,56
1.8,95.6,56
1.62,95.7,56
1.9,95.7,56
1.61,96.0,56
1.82,96.1,56
1.79,96.3,56
1.97,96.3,56
1.73,96.6,56
1.63,96.7,56
1.78,96.7,56
1.79,96.7,56
1.57,96.8,56
1.5,96.9,56
1.65,97.0,56
1.69,97.0,56
1.5,97.1,56
1.54,97.1,56
1.68,97.2,56
1.8,97.5,56
1.44,97.6,56
1.62,97.6,56
1.97,97.7,56
1.93,97.8,56
1.47,98.0,56
1.91,98.4,56
1.57,98.5,56
1.99,98.6,56
1.92,98.9,56
1.8,99.0,56
1.45,99.1,56
1.59,99.3,56
1.56,99.5,56
1.69,99.7,56
1.92,99.9,56
1.44,100.0,56
1.97,100.2,56
1.67,100.5,56
1.73,100.5,56
1.84,100.5,56
1.93,100.5,56
1.97,100.5,56
1.8,100.8,56
1.65,101.5,56
1.87,101.5,56
1.99,101.8,56
1.59,101.9,56
1.57,102.0,56
1.74,102.4,56
1.46,102.5,56
1.68,102.7,56
1.93,103.3,56
1.86,103.4,56
1.61,103.6,56
1.91,103.6,56
1.86,103.7,56
1.75,104.5,56
1.63,104.6,56
1.64,104.6,56
1.58,105.0,56
1.47,105.2,56
1.76,105.2,56
1.56,105.4,56
1.44,105.5,56
1.78,105.5,56
1.99,105.6,56
1.41,105.7,56
1.9,105.7,56
1.7,105.8,56
1.42,106.0,56
1.78,106.1,56
1.7,106.3,56
1.71,106.4,56
1.62,106.5,56
1.86,106.5,56
1.48,106.8,56
1.63,106.8,56
1.84,106.8,56
1.57,106.9,56
1.81,107.0,56
1.9,107.1,56
1.61,107.3,56
1.85,107.3,56
1.89,107.3,56
1.81,107.7,56
1.99,107.7,56
1.69,107.8,56
1.69,107.8,56
1.63,107.9,56
1.7,107.9,56
1.91,107.9,56
1.83,108.0,56
1.42,108.4,56
1.83,108.4,56
1.84,108.4,56
1.49,108.6,56
1.63,108.6,56
1.98,108.6,56
1.43,108.9,56
1.76,109.0,56
1.48,109.9,56
1.59,109.9,56
1.97,110.0,56
1.54,110.1,56
1.68,110.1,56
1.48,110.4,56
1.54,110.5,56
1.6,110.8,56
1.94,110.8,56
1.78,111.0,56
1.45,111.1,56
1.61,111.4,56
1.98,111.5,56
1.56,111.6,56
1.85,111.6,56
1.72,111.7,56
1.47,111.8,56
1.74,111.9,56
1.63,112.0,56
1.43,112.1,56
1.68,112.4,56
1.94,112.5,56
1.41,112.8,56
1.57,112.8,56
1.46,113.3,56
1.43,113.4,56
1.48,113.4,56
1.63,113.6,56
1.84,113.9,56
1.93,114.0,56
1.42,114.6,56
1.85,114.7,56
1.65,114.8,56
1.86,114.8,56
1.49,114.9,56
1.9,114.9,56
1.67,115.3,56
1.98,115.4,56
1.74,115.7,56
1.97,115.8,56
1.6,116.1,56
1.61,116.1,56
1.83,116.2,56
1.86,116.2,56
1.46,116.3,56
1.95,116.4,56
1.72,117.5,56
1.75,117.6,56
1.58,118.2,56
1.86,118.2,56
1.72,118.4,56
1.57,118.5,56
1.57,118.6,56
1.52,118.8,56
1.78,118.9,56
1.78,119.1,56
1.6,119.2,56
1.68,119.2,56
1.88,119.3,56
1.65,119.5,56
1.84,119.7,56
1.9,119.8,56
1.68,119.9,56
1.97,119.9,56
1.48,120.0,56
1.86,120.0,56
1.43,40.1,57
1.6,40.2,57
1.84,40.2,57
1.92,40.4,57
1.42,40.7,57
1.51,40.7,57
1.41,41.1,57
1.66,41.4,57
1.98,41.6,57
1.9,41.7,57
1.91,41.8,57
1.65,41.9,57
1.95,42.1,57
1.52,42.4,57
1.74,42.5,57
1.66,42.8,57
1.5,43.4,57
1.72,43.9,57
1.62,44.0,57
1.65,44.0,57
1.5,44.5,57
1.79,44.6,57
1.87,44.7,57
1.84,44.8,57
1.68,45.0,57
1.71,45.4,57
1.6,45.5,57
1.57,45.6,57
1.95,45.8,57
1.65,45.9,57
1.61,46.0,57
1.51,46.2,57
1.45,46.4,57
1.77,47.4,57
1.71,47.8,57
1.97,47.8,57
1.59,47.9,57
1.67,48.1,57
1.65,48.5,57
1.56,48.7,57
1.78,48.8,57
1.57,48.9,57
1.46,49.5,57
1.82,49.5,57
1.53,49.6,57
1.91,49.7,57
1.94,49.7,57
2.0,49.7,57
1.79,49.8,57
1.93,50.4,57
1.85,50.5,57
1.49,50.7,57
1.99,50.7,57
1.96,51.2,57
1.42,51.3,57
1.97,51.4,57
1.93,51.6,57
1.83,51.8,57
1.84,51.9,57
1.44,52.2,57
1.57,52.2,57
1.41,52.4,57
1.56,52.8,57
1.46,52.9,57
1.83,52.9,57
1.96,52.9,57
1.42,53.2,57
1.56,53.2,57
1.88,53.2,57
1.95,53.2,57
1.4,53.5,57
1.89,53.7,57
1.73,53.8,57
1.76,53.8,57
1.54,54.3,57
1.81,54.3,57
1.65,54.4,57
1.78,54.9,57
1.46,55.0,57
1.74,55.4,57
1.45,55.5,57
1.6,55.5,57
1.98,55.6,57
1.92,56.0,57
1.87,56.1,57
1.65,56.2,57
1.99,56.2,57
1.5,56.3,57
1.99,56.4,57
1.66,56.7,57
1.93,56.8,57
1.84,57.1,57
1.85,57.1,57
1.96,57.3,57
1.89,57.4,57
1.57,57.6,57
1.52,58.1,57
1.99,58.3,57
1.65,58.4,57
1.81,58.5,57
1.83,58.6,57
1.84,58.7,57
1.96,58.7,57
1.6,59.1,57
1.95,59.3,57
1.43,59.6,57
1.62,59.6,57
1.93,59.6,57
1.96,60.0,57
1.58,60.1,57
1.67,60.1,57
1.86,60.2,57
1.82,60.3,57
1.7,60.4,57
1.68,60.5,57
1.77,60.5,57
1.81,60.9,57
1.54,61.1,57
1.87,61.1,57
1.45,61.2,57
1.51,61.2,57
1.89,61.3,57
1.55,61.6,57
1.68,61.6,57
1.67,61.8,57
1.68,61.9,57
1.81,62.2,57
1.92,62.3,57
1.56,62.5,57
1.97,62.5,57
1.94,62.6,57
1.73,62.7,57
1.75,62.9,57
1.83,63.0,57
1.93,63.0,57
1.95,63.0,57
1.45,63.3,57
1.81,63.6,57
1.7,63.9,57
1.71,64.0,57
1.58,64.1,57
1.54,64.4,57
1.48,64.5,57
1.4,64.8,57
1.89,64.8,57
1.65,64.9,57
1.86,65.1,57
1.79,65.3,57
1.48,65.4,57
1.48,65.5,57
1.91,65.6,57
1.75,66.0,57
1.81,66.3,57
1.83,66.4,57
1.88,66.5,57
1.88,66.5,57
1.51,66.7,57
1.88,66.9,57
1.64,67.0,57
1.51,67.3,57
1.54,67.3,57
1.64,67.4,57
1.97,67.4,57
1.96,68.0,57
1.51,68.1,57
1.95,68.4,57
1.64,68.5,57
1.55,68.9,57
1.76,68.9,57
1.78,68.9,57
1.61,69.5,57
1.65,70.0,57
1.97,70.0,57
1.89,70.2,57
1.65,70.6,57
1.89,70.6,57
1.97,70.6,57
1.97,70.7,57
1.98,70.8,57
1.97,71.0,57
1.64,71.1,57
1.62,71.3,57
1.46,71.5,57
1.52,71.8,57
1.47,71.9,57
1.53,71.9,57
1.7,71.9,57
1.55,72.2,57
1.77,72.3,57
1.9,72.3,57
1.47,72.5,57
1.82,72.7,57
1.62,72.9,57
1.66,73.0,57
1.99,73.2,57
1.75,73.4,57
1.57,73.9,57
1.86,73.9,57
1.67,74.0,57
1.71,74.1,57
1.68,74.3,57
1.55,75.0,57
1.73,75.0,57
1.72,75.5,57
1.98,75.8,57
1.84,76.1,57
1.65,76.2,57
1.99,76.2,57
1.44,76.4,57
1.78,76.5,57
1.88,76.5,57
1.99,76.8,57
1.7,76.9,57
1.5,77.0,57
1.76,77.1,57
1.44,77.4,57
1.58,77.5,57
1.44,77.7,57
1.76,77.7,57
1.75,78.0,57
1.4,78.4,57
1.5,78.4,57
1.68,78.4,57
1.96,78.4,57
1.8,78.5,57
1.73,78.6,57
1.76,78.6,57
1.58,78.7,57
1.7,78.7,57
1.89,78.7,57
1.47,78.8,57
1.5,79.1,57
1.61,79.2,57
1.85,79.2,57
1.93,79.4,57
1.62,79.5,57
1.85,79.5,57
1.56,79.7,57
1.65,79.7,57
1.73,79.8,57
1.83,80.1,57
1.87,80.3,57
1.97,80.5,57
1.53,80.8,57
1.55,80.8,57
1.48,80.9,57
1.99,81.3,57
1.48,81.4,57
1.8,81.4,57
1.52,81.5,57
1.76,81.6,57
1.97,81.6,57
1.6,82.0,57
1.51,82.3,57
1.4,82.4,57
1.44,82.5,57
1.46,82.5,57
1.64,82.6,57
1.73,82.7,57
1.81,83.1,57
1.8,83.2,57
1.87,83.4,57
1.47,83.7,57
1.84,83.8,57
1.59,84.5,57
1.45,84.7,57
1.62,84.8,57
1.95,84.9,57
1.9,85.2,57
1.77,85.5,57
1.55,85.6,57
1.69,85.6,57
1.78,85.9,57
1.95,85.9,57
1.64,86.0,57
1.79,86.2,57
1.76,86.3,57
1.87,86.4,57
1.9,86.4,57
1.81,86.5,57
1.67,86.6,57
1.56,86.7,57
1.96,86.7,57
1.67,86.9,57
1.85,87.1,57
2.0,87.3,57
1.67,87.4,57
1.78,87.4,57
1.83,87.4,57
1.8,87.6,57
1.85,87.7,57
1.72,87.8,57
1.79,88.1,57
1.9,88.1,57
1.41,88.2,57
1.81,88.2,57
1.91,88.2,57
1.88,88.3,57
1.91,88.3,57
1.47,88.5,57
1.94,88.6,57
1.59,88.8,57
1.83,88.8,57
1.66,89.5,57
1.92,89.6,57
1.93,89.9,57
1.69,90.0,57
1.57,90.1,57
1.57,90.1,57
1.93,90.1,57
1.92,90.2,57
1.6,90.4,57
1.48,90.7,57
1.71,90.7,57
1.82,90.7,57
1.5,91.0,57
1.56,91.1,57
1.65,91.1,57
1.72,91.1,57
1.49,91.2,57
1.91,91.2,57
1.97,91.2,57
1.92,91.3,57
1.72,91.4,57
1.85,91.8,57
1.4,92.1,57
1.42,92.1,57
1.71,92.2,57
1.85,92.4,57
1.92,92.8,57
1.6,92.9,57
1.84,93.1,57
1.68,93.6,57
1.4,93.7,57
1.47,93.9,57
1.4,94.2,57
1.63,94.4,57
1.77,94.8,57
1.77,95.0,57
1.41,95.1,57
1.69,95.1,57
1.81,95.1,57
1.87,95.1,57
1.55,95.2,57
1.89,95.2,57
1.76,95.5,57
1.58,95.6,57
1.81,95.6,57
1.58,95.8,57
1.44,97.1,57
1.92,97.3,57
1.45,97.4,57
1.93,97.4,57
1.73,97.5,57
1.79,97.6,57
1.79,97.7,57
1.46,98.0,57
2.0,98.3,57
1.46,98.4,57
1.88,98.5,57
1.87,98.8,57
1.98,98.8,57
1.85,98.9,57
1.43,99.3,57
1.48,99.4,57
1.76,99.5,57
1.9,99.7,57
1.47,99.8,57
1.52,100.0,57
1.77,100.0,57
1.8,100.0,57
1.46,100.1,57
1.47,100.2,57
1.87,100.2,57
1.89,100.2,57
1.78,100.4,57
1.7,100.5,57
1.74,100.8,57
1.9,100.9,57
1.68,101.0,57
1.51,101.1,57
1.45,101.2,57
1.66,101.4,57
1.88,101.4,57
1.6,101.5,57
1.73,102.7,57
1.87,103.0,57
2.0,103.1,57
1.77,103.3,57
1.87,103.8,57
1.76,103.9,57
1.57,104.0,57
1.45,104.1,57
1.61,104.2,57
1.63,104.7,57
1.78,104.8,57
1.84,104.8,57
1.94,104.8,57
1.81,105.1,57
1.76,105.2,57
1.65,105.3,57
1.75,105.3,57
1.97,105.3,57
1.66,105.4,57
1.44,105.9,57
1.9,106.0,57
1.46,106.3,57
1.53,106.4,57
1.69,106.5,57
1.89,106.6,57
1.75,106.7,57
1.6,106.9,57
1.5,107.2,57
1.84,107.5,57
1.83,107.7,57
1.61,107.8,57
1.62,107.9,57
1.53,108.0,57
1.87,108.5,57
1.76,108.7,57
1.77,109.2,57
1.67,109.3,57
1.85,109.6,57
1.65,109.7,57
1.86,109.8,57
1.96,110.1,57
1.78,110.2,57
1.54,110.5,57
1.72,110.7,57
1.54,110.8,57
1.71,111.2,57
1.81,111.2,57
1.69,111.6,57
1.52,111.7,57
1.73,111.7,57
1.87,112.1,57
1.78,112.3,57
1.45,112.6,57
1.68,112.7,57
1.59,112.8,57
1.64,112.9,57
1.91,113.4,57
1.75,113.5,57
1.94,113.6,57
1.72,113.7,57
1.81,114.2,57
1.72,114.4,57
1.96,114.6,57
1.75,114.7,57
1.98,114.9,57
1.74,115.2,57
1.76,115.4,57
1.54,115.5,57
1.52,115.6,57
1.48,116.3,57
1.41,117.0,57
1.91,117.0,57
1.84,117.1,57
1.73,117.5,57
1.58,117.6,57
1.89,117.6,57
1.92,117.6,57
1.48,117.7,57
1.57,117.8,57
1.67,118.0,57
1.99,118.1,57
1.68,118.2,57
1.46,118.4,57
1.86,118.4,57
1.57,118.6,57
1.71,118.6,57
1.9,118.9,57
1.75,119.0,57
1.61,119.2,57
1.51,119.5,57
1.77,119.6,57
1.52,119.8,57
1.8,119.8,57
1.57,120.0,57
1.57,40.2,58
1.93,40.2,58
1.52,40.4,58
1.78,40.6,58
1.6,40.7,58
1.45,40.8,58
1.57,41.1,58
1.63,41.1,58
1.7,41.3,58
1.46,41.5,58
1.79,42.1,58
1.72,42.3,58
1.5,42.4,58
1.74,42.4,58
1.81,42.6,58
1.78,43.0,58
1.96,43.1,58
1.59,43.2,58
1.87,43.4,58
1.95,43.4,58
1.98,43.5,58
1.9,43.7,58
1.51,43.8,58
1.64,43.8,58
1.79,43.8,58
1.86,43.8,58
1.7,43.9,58
1.42,44.3,58
1.7,44.3,58
1.84,44.4,58
1.79,44.5,58
1.65,44.6,58
1.7,44.6,58
1.75,44.9,58
1.83,44.9,58
1.53,45.0,58
1.71,45.3,58
1.46,45.7,58
1.84,45.7,58
1.58,45.8,58
1.6,45.8,58
1.91,46.3,58
1.8,46.4,58
1.87,46.4,58
1.77,46.5,58
1.85,46.5,58
1.71,46.7,58
1.98,46.8,58
1.6,47.2,58
1.43,47.3,58
1.51,47.3,58
1.89,47.5,58
1.46,47.8,58
1.58,47.9,58
1.93,47.9,58
1.54,48.1,58
1.69,48.4,58
1.94,48.9,58
1.88,49.0,58
1.44,49.2,58
1.86,49.3,58
1.51,49.5,58
1.59,49.7,58
1.78,49.8,58
1.85,49.8,58
1.95,50.0,58
1.96,50.0,58
1.55,50.1,58
1.85,50.1,58
1.96,50.1,58
1.9,50.3,58
1.81,50.4,58
1.85,50.4,58
1.54,50.6,58
1.68,50.7,58
1.69,50.7,58
1.78,51.0,58
1.48,51.2,58
1.79,51.4,58
1.81,51.4,58
1.54,51.6,58
1.57,51.9,58
1.89,51.9,58
1.91,51.9,58
1.59,52.0,58
1.61,52.0,58
1.5,52.2,58
1.72,52.5,58
1.66,52.7,58
1.68,52.8,58
1.56,53.2,58
1.98,53.6,58
1.72,53.9,58
1.73,54.0,58
1.92,54.0,58
1.43,54.6,58
1.5,55.1,58
1.53,55.1,58
1.9,55.4,58
1.61,55.6,58
1.65,56.4,58
1.69,56.4,58
1.82,56.5,58
1.57,56.6,58
1.49,56.8,58
1.52,56.9,58
1.61,56.9,58
1.63,56.9,58
1.67,57.0,58
1.47,57.4,58
1.62,57.9,58
1.95,57.9,58
1.58,58.1,58
1.82,58.2,58
1.87,58.2,58
1.82,58.6,58
1.57,58.8,58
1.45,58.9,58
1.64,59.0,58
1.96,59.0,58
1.77,59.1,58
1.6,59.2,58
1.88,59.2,58
1.41,59.3,58
1.41,59.3,58
1.98,59.3,58
1.99,59.4,58
1.78,59.5,58
1.48,60.3,58
1.55,60.4,58
2.0,60.4,58
1.66,60.5,58
1.73,60.6,58
1.73,61.3,58
1.46,61.5,58
1.55,61.6,58
1.57,61.6,58
1.47,61.7,58
1.76,61.7,58
1.99,62.0,58
1.54,62.5,58
1.83,63.9,58
1.99,64.3,58
1.41,64.5,58
1.48,65.0,58
1.68,65.0,58
1.77,65.3,58
1.86,65.6,58
1.54,65.9,58
1.55,65.9,58
1.47,66.0,58
1.73,66.1,58
1.41,66.3,58
1.74,66.4,58
1.66,66.5,58
1.53,66.7,58
1.73,66.7,58
1.71,66.8,58
1.99,66.8,58
1.42,67.0,58
1.5,67.0,58
1.67,67.2,58
1.92,67.5,58
1.83,67.8,58
1.74,67.9,58
1.53,68.1,58
1.82,68.5,58
1.93,68.6,58
1.96,68.7,58
1.63,68.8,58
1.76,68.8,58
1.67,69.0,58
1.44,69.2,58
1.65,69.2,58
1.93,69.4,58
1.51,69.5,58
1.71,69.5,58
1.63,69.7,58
1.74,70.1,58
1.84,70.1,58
1.73,70.2,58
1.87,70.9,58
1.5,71.1,58
1.61,71.1,58
1.59,71.3,58
1.62,71.3,58
1.72,72.1,58
1.97,72.1,58
1.46,72.4,58
1.46,72.5,58
1.87,72.5,58
1.55,73.2,58
1.91,73.2,58
1.6,73.9,58
1.6,73.9,58
1.72,74.0,58
1.99,74.1,58
1.51,74.4,58
1.87,74.5,58
1.97,74.5,58
1.62,74.8,58
1.59,75.0,58
1.6,75.0,58
1.71,75.1,58
1.41,75.4,58
1.88,75.7,58
1.61,75.8,58
1.96,75.9,58
2.0,75.9,58
1.45,76.1,58
1.92,76.2,58
1.49,76.3,58
1.84,76.6,58
1.87,76.6,58
1.89,76.6,58
1.47,76.7,58
1.61,76.7,58
1.8,77.2,58
1.49,77.6,58
1.59,77.7,58
1.79,77.8,58
1.84,77.9,58
1.68,78.0,58
1.45,78.1,58
1.5,78.1,58
1.65,78.4,58
1.4,78.8,58
1.56,78.8,58
1.98,79.0,58
1.47,79.2,58
1.53,79.6,58
1.55,79.7,58
1.81,79.8,58
1.73,80.0,58
1.94,80.1,58
1.9,80.3,58
1.68,80.4,58
1.83,80.5,58
1.78,80.7,58
1.41,81.1,58
1.62,81.1,58
1.61,81.3,58
1.56,81.4,58
1.47,81.5,58
1.51,81.5,58
1.59,81.6,58
1.92,81.9,58
1.89,82.0,58
1.99,82.1,58
1.58,82.3,58
1.93,82.3,58
1.82,82.9,58
1.52,83.1,58
1.78,83.1,58
1.75,83.6,58
1.85,83.9,58
1.97,84.1,58
1.89,84.4,58
1.66,84.7,58
1.48,84.9,58
1.57,85.1,58
1.77,85.3,58
1.78,85.6,58
1.83,85.7,58
1.63,86.0,58
1.42,86.4,58
1.44,86.4,58
1.5,86.5,58
1.8,86.5,58
1.75,86.6,58
1.86,86.9,58
1.41,87.1,58
1.45,87.2,58
1.43,87.3,58
1.86,87.5,58
1.49,87.6,58
1.98,87.7,58
1.84,87.9,58
1.88,87.9,58
1.92,88.3,58
1.82,88.4,58
1.45,88.5,58
1.45,88.7,58
1.49,89.2,58
1.62,89.4,58
1.89,89.4,58
1.68,89.6,58
1.95,89.6,58
1.75,89.7,58
1.96,89.8,58
1.71,89.9,58
2.0,90.0,58
1.89,90.3,58
1.77,90.4,58
1.53,90.9,58
1.6,91.1,58
1.94,91.2,58
1.46,91.3,58
1.73,91.3,58
1.41,91.4,58
1.56,91.4,58
1.83,91.4,58
1.44,91.5,58
1.74,91.5,58
1.66,91.6,58
1.65,91.8,58
1.49,91.9,58
1.52,92.1,58
1.63,92.1,58
1.73,92.1,58
1.46,92.2,58
1.51,92.2,58
1.79,92.9,58
1.79,92.9,58
1.45,93.1,58
1.55,93.1,58
1.78,93.2,58
1.87,93.3,58
1.79,93.6,58
1.68,93.7,58
1.91,93.8,58
1.5,93.9,58
1.75,93.9,58
1.76,93.9,58
1.6,94.0,58
1.75,94.2,58
1.98,94.2,58
1.56,94.5,58
1.57,94.8,58
1.66,95.0,58
1.54,95.1,58
1.61,95.1,58
1.53,95.5,58
1.42,95.6,58
1.8,95.7,58
1.51,96.2,58
1.68,96.4,58
1.83,96.4,58
1.97,96.4,58
1.41,96.5,58
1.51,96.6,58
1.65,96.7,58
1.72,96.7,58
1.64,96.9,58
1.76,97.0,58
2.0,97.0,58
1.51,97.1,58
1.43,97.3,58
1.55,97.7,58
1.93,97.8,58
1.8,98.2,58
1.46,98.6,58
2.0,98.8,58
1.59,98.9,58
1.9,98.9,58
1.77,99.3,58
1.86,99.3,58
1.92,99.3,58
1.86,99.4,58
1.7,99.5,58
1.94,99.5,58
1.65,99.6,58
1.84,99.6,58
1.46,100.0,58
1.69,100.1,58
1.46,100.4,58
1.54,100.4,58
2.0,101.1,58
1.4,101.2,58
1.97,101.4,58
1.47,101.6,58
1.52,101.8,58
1.5,101.9,58
1.52,102.2,58
1.84,102.4,58
1.92,102.6,58
1.64,103.3,58
1.73,103.6,58
1.6,103.8,58
1.53,103.9,58
1.96,103.9,58
1.94,104.1,58
1.92,104.3,58
1.51,104.5,58
1.79,104.5,58
1.52,104.7,58
1.77,104.9,58
1.47,105.2,58
1.93,105.2,58
1.44,105.3,58
1.95,106.4,58
1.54,107.3,58
1.45,107.7,58
1.68,108.0,58
1.46,108.1,58
1.88,108.2,58
1.45,108.5,58
1.67,108.7,58
1.53,108.8,58
1.66,108.8,58
1.7,109.1,58
1.64,109.4,58
1.86,109.6,58
1.56,110.0,58
1.86,110.3,58
1.62,110.4,58
1.8,110.4,58
1.67,110.7,58
1.46,110.8,58
1.4,111.0,58
1.44,111.2,58
1.42,111.3,58
1.53,111.3,58
1.69,111.4,58
1.86,111.9,58
1.45,112.0,58
1.99,112.0,58
1.74,112.2,58
1.66,112.4,58
1.73,112.4,58
1.42,112.5,58
1.43,112.5,58
1.73,112.7,58
1.52,112.9,58
1.66,113.2,58
1.95,113.2,58
1.59,113.3,58
1.99,113.5,58
1.65,113.8,58
1.72,113.9,58
1.47,114.0,58
1.96,114.0,58
1.78,114.3,58
1.94,114.5,58
1.72,114.7,58
1.68,114.8,58
1.41,114.9,58
1.42,114.9,58
1.53,115.1,58
1.66,115.1,58
1.88,115.1,58
1.95,115.3,58
1.43,115.4,58
1.66,115.5,58
1.44,115.7,58
1.86,115.7,58
1.95,115.7,58
1.91,115.8,58
1.92,116.1,58
1.44,116.3,58
1.86,116.3,58
1.9,116.7,58
1.82,116.9,58
1.85,116.9,58
1.53,117.4,58
1.94,117.4,58
1.76,117.7,58
1.91,117.7,58
1.71,117.8,58
1.43,118.1,58
1.5,118.1,58
1.47,118.2,58
1.51,118.2,58
1.54,118.2,58
1.8,118.2,58
1.44,118.5,58
1.42,118.8,58
1.62,118.8,58
1.78,119.0,58
1.75,119.1,58
1.52,119.2,58
1.44,119.7,58
1.93,119.8,58
1.72,40.1,59
1.87,40.1,59
1.58,40.3,59
1.96,40.5,59
1.86,40.6,59
1.42,40.7,59
1.85,40.7,59
1.46,41.2,59
1.51,41.4,59
1.95,41.5,59
1.61,41.8,59
1.67,41.9,59
1.87,42.3,59
1.44,42.7,59
1.67,43.5,59
1.69,43.5,59
1.56,43.8,59
1.45,44.0,59
1.66,44.0,59
1.52,44.1,59
1.97,44.1,59
1.48,44.4,59
1.68,44.4,59
1.46,44.6,59
1.98,44.7,59
1.99,44.7,59
1.66,44.9,59
1.72,44.9,59
1.68,45.0,59
1.99,45.1,59
1.9,45.3,59
1.86,45.5,59
1.56,45.8,59
1.52,46.0,59
1.44,46.7,59
1.65,46.8,59
1.68,46.8,59
1.96,46.8,59
1.62,47.3,59
1.67,47.4,59
1.68,47.7,59
1.86,47.7,59
1.61,47.9,59
1.6,48.0,59
1.61,48.2,59
1.75,48.5,59
1.78,48.5,59
1.98,48.5,59
1.61,48.6,59
1.81,48.6,59
1.45,48.7,59
1.75,48.8,59
1.91,49.1,59
1.48,49.2,59
1.88,49.3,59
1.42,49.4,59
1.55,49.4,59
1.6,49.9,59
1.96,50.1,59
1.43,50.3,59
1.76,50.3,59
1.47,50.4,59
1.78,50.5,59
1.95,50.6,59
1.98,50.6,59
1.53,50.7,59
1.9,50.9,59
1.94,51.0,59
1.53,51.1,59
1.76,51.2,59
1.67,51.5,59
1.94,51.8,59
1.95,52.1,59
1.9,52.2,59
1.42,52.3,59
1.51,53.0,59
1.99,53.2,59
1.81,53.4,59
1.66,53.7,59
1.41,53.8,59
1.94,54.0,59
1.9,54.1,59
1.59,54.3,59
1.77,54.4,59
1.79,54.5,59
1.49,54.8,59
1.64,54.8,59
1.7,55.0,59
1.56,55.2,59
1.67,55.3,59
1.97,55.3,59
1.91,55.4,59
1.56,55.5,59
1.72,55.6,59
1.87,55.6,59
1.86,55.9,59
1.9,55.9,59
1.46,56.1,59
1.82,56.2,59
1.66,56.3,59
1.8,56.3,59
2.0,56.5,59
1.96,56.6,59
1.7,56.8,59
1.73,57.0,59
1.62,57.1,59
1.51,57.2,59
1.8,57.3,59
1.79,57.4,59
1.61,57.6,59
1.47,57.7,59
1.49,57.7,59
1.5,57.7,59
1.55,57.7,59
1.93,57.8,59
1.83,57.9,59
1.83,58.2,59
1.47,58.3,59
1.41,58.4,59
1.91,58.4,59
1.73,58.6,59
1.74,58.6,59
1.86,58.9,59
1.92,58.9,59
1.58,59.0,59
1.43,59.3,59
1.61,59.3,59
1.85,59.8,59
1.85,59.9,59
1.95,60.0,59
1.52,60.3,59
1.86,60.7,59
1.63,60.9,59
1.68,61.2,59
1.92,61.4,59
1.68,61.5,59
1.82,61.5,59
1.85,61.7,59
1.84,61.9,59
1.83,62.1,59
1.57,62.5,59
1.74,62.5,59
1.74,62.5,59
1.73,62.7,59
1.78,63.0,59
1.86,63.0,59
1.96,63.0,59
1.44,63.2,59
1.44,63.2,59
1.88,63.4,59
1.59,63.7,59
1.82,64.3,59
1.81,64.4,59
1.99,64.5,59
1.8,65.0,59
1.69,65.1,59
1.56,65.2,59
1.91,65.2,59
1.42,65.3,59
1.65,65.3,59
1.63,65.4,59
1.52,65.7,59
1.46,65.9,59
1.51,65.9,59
1.83,65.9,59
1.61,66.1,59
1.64,66.2,59
1.59,66.3,59
1.87,66.3,59
1.6,66.4,59
1.88,66.4,59
1.59,66.6,59
1.4,66.7,59
1.46,66.7,59
1.93,66.7,59
1.99,67.2,59
1.64,67.5,59
1.46,67.8,59
1.58,67.8,59
1.93,67.9,59
1.62,68.2,59
1.41,68.5,59
1.61,68.5,59
1.7,68.5,59
1.49,68.6,59
1.98,69.0,59
1.68,69.1,59
1.68,69.2,59
1.43,69.5,59
1.91,69.6,59
1.45,70.1,59
1.99,70.5,59
1.68,70.9,59
1.71,71.0,59
1.97,71.2,59
1.9,71.3,59
1.46,71.4,59
1.97,71.5,59
1.69,71.6,59
1.63,71.8,59
1.8,71.8,59
1.9,71.9,59
1.8,72.1,59
1.74,72.3,59
1.98,72.4,59
1.81,72.6,59
1.76,72.7,59
1.71,72.9,59
1.95,73.0,59
1.45,73.2,59
1.88,73.2,59
1.96,73.3,59
1.57,73.4,59
1.55,73.5,59
1.91,73.5,59
1.63,73.6,59
1.72,73.6,59
1.45,73.9,59
1.95,73.9,59
1.55,74.0,59
1.63,74.0,59
1.41,74.2,59
1.79,74.3,59
1.68,74.6,59
1.68,74.7,59
1.51,75.4,59
1.58,75.4,59
1.45,75.5,59
1.82,75.7,59
1.54,75.9,59
1.42,76.4,59
1.45,76.4,59
1.72,76.6,59
1.67,76.7,59
1.93,76.9,59
1.54,77.4,59
1.52,77.5,59
1.46,78.0,59
2.0,78.0,59
1.42,78.2,59
1.48,78.4,59
1.43,78.5,59
1.82,78.6,59
1.6,78.9,59
1.67,78.9,59
1.52,79.0,59
1.59,79.2,59
1.73,79.3,59
1.4,79.5,59
1.48,79.6,59
1.78,79.7,59
1.52,80.0,59
1.67,80.2,59
1.51,80.3,59
1.87,80.6,59
1.91,80.6,59
1.57,80.8,59
1.57,80.9,59
2.0,81.1,59
1.88,81.4,59
1.54,81.6,59
1.74,81.8,59
1.86,82.1,59
1.44,82.3,59
1.46,82.3,59
1.73,82.3,59
1.51,82.6,59
1.65,82.7,59
1.76,82.8,59
1.73,83.2,59
1.85,83.4,59
1.89,83.6,59
1.93,83.7,59
1.8,83.9,59
1.82,83.9,59
1.84,84.2,59
1.98,84.5,59
1.77,84.6,59
1.43,84.7,59
1.7,85.0,59
1.86,85.1,59
