altura,peso,idade
1.54,117.0,54
1.82,116.9,54
1.76,116.8,54
1.72,116.8,54
1.99,116.7,54
1.79,116.7,54
1.42,116.7,54
1.8,116.4,54
1.86,116.3,54
1.5,116.2,54
1.43,116.2,54
1.78,116.0,54
1.7,115.7,54
1.78,115.4,54
1.52,115.3,54
1.79,115.2,54
1.47,115.1,54
1.95,115.0,54
1.85,114.8,54
1.58,114.8,54
1.99,114.7,54
1.76,114.6,54
1.85,114.5,54
1.51,114.3,54
1.41,114.3,54
1.68,114.2,54
1.45,113.8,54
1.8,113.6,54
1.65,113.6,54
1.55,113.5,54
1.95,113.1,54
1.85,113.0,54
1.66,112.9,54
1.69,112.5,54
1.84,112.4,54
1.51,112.3,54
1.59,112.1,54
1.92,111.7,54
1.48,111.5,54
1.7,111.4,54
1.56,111.4,54
1.66,111.2,54
1.53,111.2,54
1.5,110.9,54
1.67,110.7,54
1.87,110.5,54
1.44,110.3,54
1.92,109.9,54
1.85,109.8,54
1.86,109.7,54
1.42,109.4,54
1.7,108.8,54
1.48,108.7,54
1.94,108.5,54
1.79,108.2,54
1.86,108.1,54
1.72,108.1,54
1.57,107.9,54
1.85,107.8,54
1.51,107.8,54
1.43,107.8,54
1.53,107.7,54
1.53,107.6,54
1.89,107.3,54
1.79,107.3,54
1.86,107.2,54
1.95,106.9,54
1.74,106.7,54
1.68,106.5,54
1.44,106.3,54
1.84,105.9,54
1.64,105.8,54
1.86,105.4,54
1.57,105.4,54
1.56,105.3,54
1.73,105.2,54
1.5,104.8,54
1.74,104.7,54
1.44,104.7,54
1.91,104.4,54
1.55,103.9,54
1.51,103.4,54
1.68,103.3,54
1.76,102.7,54
1.8,102.6,54
1.54,102.4,54
1.46,102.4,54
1.93,102.2,54
1.95,102.1,54
1.94,101.7,54
1.76,101.7,54
1.62,101.7,54
1.82,101.6,54
1.74,101.0,54
1.81,100.6,54
1.61,100.6,54
1.91,100.3,54
1.43,100.3,54
1.54,100.2,54
1.81,99.7,54
1.8,99.3,54
1.74,98.7,54
1.65,98.7,54
1.91,98.5,54
1.45,98.4,54
1.41,98.2,54
1.85,98.0,54
1.54,98.0,54
1.66,97.9,54
1.44,97.9,54
1.91,97.7,54
1.94,97.2,54
1.95,97.1,54
1.6,97.0,54
1.43,96.8,54
1.91,96.7,54
1.7,96.6,54
1.85,96.5,54
1.88,96.2,54
1.81,95.9,54
1.52,95.8,54
1.92,95.2,54
1.64,95.1,54
1.93,94.9,54
1.9,94.9,54
1.54,94.9,54
1.6,94.8,54
1.44,94.7,54
1.57,94.3,54
1.97,94.0,54
1.9,94.0,54
1.76,93.8,54
2.0,93.7,54
1.63,93.6,54
1.53,93.5,54
1.8,93.2,54
1.75,93.0,54
1.66,92.9,54
1.82,92.4,54
1.67,92.4,54
1.65,92.0,54
1.52,92.0,54
1.65,91.8,54
1.76,91.7,54
1.5,91.7,54
1.61,91.5,54
1.55,91.5,54
1.81,91.0,54
1.63,91.0,54
1.88,90.9,54
1.99,90.7,54
1.53,90.7,54
1.7,90.2,54
1.66,90.2,54
1.55,90.0,54
1.5,90.0,54
1.58,89.9,54
1.53,89.9,54
1.42,89.8,54
1.5,89.7,54
1.76,89.5,54
1.72,89.4,54
1.8,89.3,54
1.88,88.9,54
1.63,88.9,54
1.42,88.5,54
1.72,88.4,54
1.96,88.3,54
1.78,88.3,54
1.96,88.2,54
1.66,88.0,54
1.87,87.7,54
1.71,87.6,54
1.56,87.5,54
1.99,87.4,54
1.89,87.3,54
1.61,87.2,54
1.72,87.0,54
1.62,87.0,54
2.0,86.8,54
1.75,86.7,54
1.94,86.5,54
1.81,86.5,54
1.76,86.4,54
1.5,86.4,54
1.72,86.1,54
1.43,86.0,54
1.53,85.7,54
1.69,85.2,54
1.52,85.2,54
1.51,85.1,54
1.46,84.9,54
1.49,84.8,54
1.81,84.6,54
1.63,84.3,54
1.6,84.3,54
1.43,84.3,54
1.82,84.2,54
1.75,84.2,54
1.86,84.1,54
1.87,84.0,54
1.67,84.0,54
1.76,83.9,54
1.74,83.9,54
1.78,83.7,54
1.82,83.5,54
1.91,83.4,54
1.75,83.1,54
1.69,83.1,54
1.83,83.0,54
1.75,82.9,54
1.94,82.6,54
1.5,82.6,54
1.96,82.5,54
1.63,82.3,54
1.62,82.1,54
1.9,82.0,54
1.74,82.0,54
1.6,82.0,54
1.53,81.7,54
1.49,81.6,54
1.78,81.3,54
1.63,81.2,54
1.9,80.9,54
1.52,80.9,54
1.42,80.7,54
1.75,80.6,54
1.95,80.4,54
2.0,80.3,54
1.67,80.3,54
1.58,80.3,54
1.93,79.9,54
1.88,79.8,54
1.78,79.6,54
1.48,79.5,54
1.75,79.3,54
1.95,79.1,54
1.83,78.9,54
1.54,78.9,54
1.48,78.6,54
1.72,78.4,54
1.79,78.3,54
1.71,78.2,54
1.74,77.9,54
1.48,77.7,54
1.54,77.6,54
1.4,77.4,54
1.89,77.2,54
1.91,76.9,54
1.55,76.9,54
1.92,76.8,54
1.69,76.6,54
1.41,76.5,54
1.99,76.4,54
1.52,76.3,54
1.43,76.3,54
1.92,76.2,54
1.75,76.2,54
1.82,75.7,54
1.7,75.2,54
1.62,75.2,54
1.55,75.2,54
1.87,74.6,54
1.75,74.5,54
1.6,74.5,54
1.65,74.4,54
1.62,74.4,54
1.58,74.4,54
1.91,74.2,54
1.41,74.2,54
1.99,73.9,54
1.74,73.7,54
1.83,73.0,54
1.87,72.5,54
1.84,72.4,54
1.68,72.1,54
1.63,71.8,54
1.68,71.4,54
1.94,71.1,54
1.52,71.1,54
1.92,70.6,54
1.75,70.5,54
1.91,70.4,54
1.86,70.4,54
1.51,70.4,54
1.91,70.0,54
2.0,69.7,54
1.42,69.7,54
1.45,69.6,54
1.46,68.9,54
1.99,68.8,54
1.6,68.8,54
1.58,68.8,54
1.5,68.6,54
1.42,68.6,54
1.63,68.5,54
1.84,68.3,54
1.73,68.3,54
1.52,68.3,54
1.97,68.2,54
1.71,68.2,54
1.54,68.2,54
1.46,68.2,54
1.66,67.9,54
1.83,67.8,54
1.67,67.6,54
1.47,67.5,54
1.6,67.3,54
1.72,67.2,54
1.57,67.1,54
1.99,67.0,54
1.71,67.0,54
1.87,66.7,54
1.78,66.7,54
1.83,66.6,54
1.46,66.5,54
1.89,66.2,54
1.75,66.2,54
1.67,66.2,54
1.93,66.1,54
1.58,66.1,54
1.91,65.7,54
1.88,65.7,54
1.65,65.3,54
1.91,65.0,54
1.75,65.0,54
1.76,64.7,54
1.74,64.6,54
1.51,64.5,54
1.4,64.5,54
1.85,64.2,54
1.72,64.1,54
1.7,63.8,54
1.85,63.5,54
1.46,63.4,54
1.7,63.2,54
1.99,62.8,54
1.79,62.6,54
1.43,62.6,54
1.6,62.4,54
1.76,62.2,54
1.9,62.1,54
1.88,62.0,54
1.65,61.9,54
1.62,61.8,54
1.53,61.8,54
1.59,61.5,54
1.61,61.2,54
1.47,61.1,54
1.54,61.0,54
1.98,60.9,54
1.57,60.9,54
1.92,60.7,54
1.97,60.1,54
1.86,59.9,54
1.79,59.8,54
1.58,59.8,54
1.49,59.7,54
1.83,58.8,54
1.66,58.8,54
1.59,58.7,54
1.72,58.6,54
1.41,58.2,54
1.72,57.7,54
1.72,57.7,54
1.93,57.5,54
2.0,57.3,54
1.56,56.8,54
1.59,56.5,54
1.89,56.4,54
1.49,56.4,54
1.78,56.3,54
1.95,56.0,54
1.66,55.5,54
1.65,55.5,54
1.58,55.3,54
1.93,55.2,54
1.47,55.2,54
1.95,54.7,54
1.66,54.3,54
1.58,54.2,54
1.79,54.1,54
1.74,53.9,54
1.53,53.9,54
1.51,53.7,54
1.58,53.5,54
1.79,53.4,54
1.53,53.4,54
1.92,53.2,54
1.69,53.2,54
1.62,53.2,54
1.95,53.1,54
1.54,53.0,54
1.84,52.9,54
1.72,52.8,54
1.61,52.6,54
1.71,52.4,54
1.62,52.4,54
1.53,52.2,54
1.83,52.1,54
1.95,51.6,54
1.61,51.6,54
1.48,51.5,54
1.58,51.4,54
1.82,50.9,54
1.67,50.6,54
1.89,50.5,54
1.63,50.5,54
2.0,50.3,54
1.53,50.3,54
1.51,50.2,54
1.8,50.1,54
1.47,50.1,54
1.47,50.0,54
1.8,49.7,54
1.61,48.7,54
1.91,48.4,54
1.61,48.4,54
1.89,48.2,54
1.67,48.2,54
1.64,48.1,54
1.41,48.1,54
1.9,48.0,54
1.4,48.0,54
1.61,47.9,54
1.51,47.3,54
1.83,47.2,54
1.62,46.7,54
1.57,46.7,54
1.96,46.3,54
1.84,46.2,54
1.78,46.2,54
1.42,46.2,54
1.59,46.0,54
1.52,46.0,54
1.57,45.9,54
1.83,45.7,54
1.79,45.4,54
1.92,45.3,54
1.65,44.9,54
1.61,44.4,54
1.5,44.3,54
1.54,43.8,54
1.78,43.6,54
1.57,43.2,54
1.74,43.1,54
1.98,42.7,54
1.52,42.6,54
1.86,42.5,54
1.42,42.4,54
1.87,42.3,54
1.55,42.2,54
1.86,42.0,54
1.71,42.0,54
1.7,42.0,54
1.57,41.5,54
1.43,41.4,54
1.51,41.3,54
1.47,41.2,54
1.51,41.0,54
1.5,40.9,54
1.95,40.5,54
1.84,40.5,54
1.75,40.4,54
1.81,40.2,54
1.59,40.2,54
1.83,40.1,54
1.91,119.8,53
1.79,119.7,53
1.54,119.7,53
1.41,119.2,53
1.77,119.0,53
1.44,119.0,53
1.64,118.9,53
1.58,118.9,53
1.72,118.8,53
1.83,118.5,53
1.71,118.5,53
1.59,118.4,53
1.93,118.3,53
1.9,118.1,53
1.8,118.1,53
1.98,118.0,53
1.93,117.7,53
1.81,117.7,53
1.55,117.7,53
1.47,117.7,53
1.64,117.6,53
1.91,117.5,53
1.98,117.4,53
1.9,117.3,53
1.69,116.9,53
1.89,116.4,53
1.82,116.4,53
1.83,116.3,53
2.0,116.2,53
1.78,116.2,53
1.97,116.1,53
1.66,116.1,53
1.66,116.0,53
1.75,115.4,53
1.69,115.4,53
1.46,115.1,53
1.98,115.0,53
1.91,114.7,53
1.71,114.7,53
1.6,114.6,53
1.72,114.5,53
1.57,114.0,53
1.52,113.6,53
1.94,113.4,53
1.66,113.1,53
1.83,113.0,53
1.47,112.9,53
1.73,112.8,53
1.71,112.4,53
1.63,112.3,53
1.97,112.2,53
1.59,112.2,53
1.51,112.2,53
1.74,111.9,53
1.62,111.8,53
1.91,111.7,53
1.45,111.5,53
1.9,111.4,53
1.62,111.4,53
1.87,111.3,53
1.81,111.3,53
2.0,111.2,53
2.0,110.8,53
1.85,110.8,53
1.6,110.6,53
1.78,110.4,53
1.75,110.3,53
1.94,109.8,53
1.88,109.5,53
2.0,109.0,53
1.72,109.0,53
1.47,108.7,53
1.41,108.6,53
1.86,108.5,53
1.74,108.5,53
1.65,108.2,53
1.57,107.9,53
1.6,107.8,53
1.43,107.4,53
2.0,107.2,53
1.71,107.1,53
1.73,106.8,53
1.97,106.5,53
1.85,106.5,53
1.81,106.5,53
1.78,106.5,53
1.85,106.2,53
1.8,106.1,53
1.59,106.1,53
1.45,106.0,53
1.68,105.8,53
1.84,105.7,53
1.52,105.7,53
1.8,105.2,53
1.6,105.1,53
1.93,105.0,53
1.74,104.9,53
1.59,104.9,53
1.67,104.8,53
1.46,104.7,53
1.81,104.5,53
1.45,104.5,53
1.71,103.9,53
1.42,103.6,53
1.47,103.4,53
1.7,103.3,53
1.51,103.3,53
1.96,103.2,53
1.63,103.1,53
1.91,103.0,53
1.54,102.9,53
1.85,102.8,53
1.82,102.8,53
1.45,102.7,53
1.87,102.4,53
1.83,102.4,53
1.41,102.2,53
1.5,102.1,53
1.69,102.0,53
1.7,101.9,53
1.99,101.8,53
1.92,101.7,53
1.89,101.7,53
1.45,101.5,53
1.9,101.4,53
1.85,101.4,53
1.81,101.4,53
1.47,101.4,53
1.64,101.2,53
1.93,101.1,53
1.89,101.1,53
1.97,100.9,53
1.75,100.9,53
1.83,100.8,53
1.71,100.5,53
1.7,100.5,53
1.93,100.4,53
1.99,100.1,53
1.79,100.1,53
1.63,99.8,53
1.88,99.6,53
1.92,99.5,53
1.71,99.4,53
1.43,99.3,53
1.97,99.2,53
1.51,99.1,53
1.9,98.9,53
1.91,98.1,53
1.42,98.1,53
1.84,98.0,53
1.8,97.9,53
1.5,97.7,53
1.61,97.6,53
1.65,97.4,53
1.72,97.1,53
1.57,96.6,53
1.57,96.5,53
1.68,96.3,53
1.96,96.1,53
1.72,96.1,53
1.62,95.7,53
1.47,95.0,53
1.91,94.8,53
1.83,94.8,53
1.56,94.7,53
1.88,94.6,53
1.6,94.4,53
1.93,94.2,53
1.57,94.2,53
1.43,94.2,53
1.65,94.0,53
1.78,93.6,53
1.65,93.5,53
1.61,93.1,53
1.66,92.7,53
1.47,92.7,53
1.57,92.5,53
1.61,92.4,53
1.82,92.0,53
1.75,92.0,53
1.44,91.9,53
1.46,91.6,53
1.87,91.0,53
1.83,90.8,53
1.95,90.5,53
1.87,90.5,53
1.86,90.5,53
1.57,90.5,53
1.56,89.9,53
1.49,89.8,53
1.42,89.8,53
1.76,89.5,53
1.64,89.5,53
1.64,89.0,53
1.6,89.0,53
1.66,88.9,53
1.95,88.8,53
1.77,88.7,53
1.7,88.5,53
1.81,88.4,53
1.72,88.4,53
1.69,88.4,53
1.93,88.2,53
2.0,87.7,53
1.79,87.7,53
1.62,87.7,53
1.59,87.3,53
1.84,87.2,53
1.71,87.2,53
1.59,87.1,53
1.73,86.8,53
1.63,86.7,53
1.91,86.6,53
1.72,86.2,53
1.91,85.9,53
1.44,85.9,53
1.58,85.5,53
1.95,85.4,53
1.56,85.4,53
1.73,85.3,53
1.67,85.2,53
1.94,84.8,53
1.87,84.7,53
1.67,84.7,53
1.88,84.4,53
1.61,84.2,53
1.84,84.1,53
1.52,84.1,53
1.67,83.9,53
1.62,83.9,53
2.0,83.5,53
1.83,83.4,53
1.45,83.4,53
1.41,83.2,53
1.97,83.1,53
1.49,83.0,53
1.6,82.8,53
1.93,82.7,53
1.76,82.7,53
1.94,82.6,53
1.4,82.5,53
1.47,82.4,53
1.48,82.2,53
1.93,82.1,53
1.63,82.0,53
1.42,81.6,53
2.0,81.2,53
1.44,81.1,53
1.83,80.5,53
1.73,80.4,53
1.56,80.3,53
1.77,80.2,53
1.94,80.1,53
1.56,80.0,53
1.9,79.9,53
1.87,79.7,53
1.65,79.7,53
1.79,79.6,53
1.75,79.6,53
1.67,79.6,53
1.42,79.6,53
1.4,79.6,53
1.76,79.4,53
1.48,79.3,53
1.62,78.9,53
1.74,78.6,53
1.64,78.6,53
1.91,78.4,53
1.88,78.3,53
1.73,78.1,53
1.8,78.0,53
1.73,78.0,53
1.94,77.9,53
1.62,77.9,53
1.45,77.9,53
1.72,77.6,53
1.42,77.3,53
1.94,77.2,53
1.43,77.1,53
1.85,76.9,53
1.53,76.7,53
1.41,76.4,53
1.73,76.3,53
1.73,76.1,53
1.87,75.9,53
1.6,75.8,53
1.79,75.7,53
1.88,75.6,53
1.94,75.5,53
1.83,75.1,53
1.88,74.8,53
1.84,74.8,53
1.97,74.7,53
1.57,74.6,53
1.47,74.5,53
1.49,74.4,53
1.89,74.0,53
1.66,74.0,53
1.81,73.6,53
1.69,73.2,53
1.46,73.2,53
1.89,73.0,53
1.51,72.8,53
1.48,72.8,53
1.72,72.7,53
1.57,72.6,53
1.91,72.4,53
1.9,72.4,53
1.75,72.4,53
1.89,72.3,53
1.66,72.1,53
1.58,71.5,53
1.98,71.3,53
2.0,71.2,53
1.79,71.1,53
1.74,71.1,53
1.83,70.7,53
1.63,70.5,53
1.96,70.3,53
1.53,70.1,53
1.51,70.1,53
1.75,69.6,53
1.42,69.6,53
1.85,69.5,53
1.85,69.5,53
1.84,69.2,53
1.79,69.2,53
1.9,68.9,53
1.67,68.9,53
1.5,68.6,53
1.93,68.5,53
1.68,67.8,53
1.73,67.2,53
1.86,66.8,53
1.99,66.7,53
1.96,66.5,53
1.5,66.4,53
1.66,66.2,53
1.85,65.9,53
1.49,65.9,53
1.63,65.8,53
1.45,65.8,53
1.85,65.4,53
1.53,65.4,53
1.95,65.2,53
1.51,65.2,53
1.58,65.1,53
1.92,64.9,53
1.93,64.4,53
1.57,63.3,53
1.96,63.2,53
1.84,63.2,53
1.88,63.0,53
1.85,62.6,53
1.84,62.5,53
1.64,62.5,53
1.98,62.4,53
1.66,62.3,53
1.78,62.2,53
1.46,62.2,53
1.79,62.1,53
1.93,61.9,53
1.58,61.7,53
1.95,61.6,53
1.81,61.5,53
1.72,61.4,53
1.61,61.2,53
1.44,61.1,53
1.55,61.0,53
1.84,60.9,53
1.91,60.8,53
1.46,60.7,53
1.81,60.3,53
1.66,60.3,53
1.81,60.2,53
1.8,60.2,53
1.45,60.1,53
1.83,60.0,53
1.96,59.9,53
1.64,59.9,53
1.47,59.9,53
1.44,59.6,53
1.84,59.4,53
1.47,59.3,53
1.58,58.7,53
1.82,58.3,53
1.89,58.1,53
1.69,57.4,53
1.41,57.2,53
1.84,57.0,53
1.67,57.0,53
1.66,57.0,53
1.44,57.0,53
1.78,56.9,53
1.93,56.6,53
1.42,56.5,53
1.77,56.4,53
1.99,56.2,53
1.93,56.2,53
1.98,56.0,53
1.97,56.0,53
1.52,55.7,53
1.77,55.0,53
1.88,54.7,53
1.55,54.6,53
1.61,54.5,53
1.99,54.4,53
1.44,54.4,53
1.92,54.3,53
1.54,54.2,53
1.43,54.1,53
1.84,54.0,53
1.88,53.9,53
1.87,53.8,53
1.6,53.8,53
1.57,53.4,53
1.5,53.1,53
1.78,53.0,53
1.79,52.9,53
1.45,52.9,53
1.98,52.6,53
1.94,52.4,53
1.88,52.4,53
1.62,52.3,53
1.8,52.1,53
1.5,51.8,53
1.45,51.7,53
1.69,51.6,53
1.76,51.1,53
1.51,51.1,53
1.42,51.0,53
1.92,50.9,53
1.75,50.8,53
1.64,50.7,53
1.81,50.6,53
1.79,50.6,53
1.69,50.6,53
1.61,50.6,53
1.49,50.0,53
1.69,49.9,53
1.8,49.6,53
1.61,49.4,53
1.49,49.4,53
1.96,48.5,53
1.4,47.8,53
1.81,47.6,53
1.77,47.6,53
1.85,47.5,53
1.59,47.5,53
1.43,47.3,53
1.88,47.0,53
1.69,47.0,53
1.83,46.9,53
1.46,46.8,53
1.45,46.5,53
1.91,46.3,53
1.61,46.3,53
1.52,46.1,53
1.95,45.3,53
1.89,44.9,53
1.64,44.8,53
1.77,44.6,53
1.67,44.3,53
1.53,44.3,53
1.43,44.3,53
1.43,44.2,53
1.8,44.1,53
1.76,44.0,53
1.59,44.0,53
1.8,43.9,53
1.54,43.9,53
1.92,43.7,53
1.73,43.6,53
1.79,43.4,53
1.55,43.3,53
1.67,43.2,53
1.99,42.8,53
1.63,42.7,53
1.79,42.3,53
1.75,42.2,53
1.55,42.1,53
1.67,41.9,53
1.67,41.8,53
1.49,41.8,53
1.8,41.7,53
1.5,41.4,53
1.77,41.2,53
1.9,41.1,53
1.51,41.1,53
1.47,40.8,53
1.89,40.7,53
1.61,40.6,53
1.52,40.1,53
1.8,119.7,52
1.88,119.5,52
1.94,119.1,52
1.84,119.0,52
1.93,118.8,52
1.92,118.6,52
1.89,118.4,52
1.92,118.0,52
1.68,117.9,52
1.56,117.8,52
1.96,117.0,52
1.88,116.9,52
1.99,116.7,52
2.0,116.6,52
1.89,116.4,52
1.96,116.2,52
1.4,116.2,52
1.4,116.0,52
1.52,115.8,52
1.65,115.5,52
1.77,115.4,52
1.56,115.4,52
1.86,115.3,52
1.92,115.2,52
1.62,114.6,52
1.93,114.4,52
1.51,114.4,52
1.46,114.3,52
1.42,114.2,52
1.86,114.0,52
1.78,113.8,52
1.63,113.5,52
1.97,113.3,52
1.85,113.3,52
1.93,113.2,52
1.49,113.2,52
1.61,113.1,52
1.98,113.0,52
1.88,113.0,52
1.63,112.9,52
1.56,112.9,52
1.42,112.8,52
1.91,112.7,52
1.42,112.6,52
1.68,112.4,52
1.52,112.4,52
1.75,112.2,52
1.95,112.0,52
1.73,111.7,52
1.58,111.4,52
1.44,111.4,52
1.42,111.4,52
1.51,111.2,52
1.45,111.2,52
1.77,110.6,52
1.75,110.6,52
1.71,110.4,52
1.82,109.8,52
1.67,109.7,52
1.99,109.6,52
1.56,109.6,52
1.59,108.9,52
1.79,108.8,52
1.95,108.7,52
1.56,108.7,52
1.78,108.5,52
1.65,108.5,52
1.65,108.3,52
1.94,108.2,52
1.61,108.2,52
1.55,108.2,52
1.52,108.2,52
1.44,108.1,52
1.8,107.7,52
1.97,107.6,52
1.87,107.6,52
1.55,107.6,52
1.81,107.4,52
1.56,107.3,52
1.51,107.3,52
1.59,107.1,52
1.42,107.0,52
2.0,106.9,52
1.64,106.9,52
1.5,106.8,52
1.98,106.6,52
1.72,106.6,52
1.57,106.6,52
1.64,106.5,52
1.96,106.4,52
1.89,106.2,52
1.74,105.9,52
1.7,105.9,52
1.8,105.6,52
1.7,105.5,52
1.61,105.2,52
1.53,105.2,52
1.72,105.1,52
1.5,105.1,52
1.72,105.0,52
1.82,104.7,52
1.73,104.7,52
1.66,104.6,52
1.72,104.4,52
1.92,104.1,52
1.65,104.1,52
1.44,104.1,52
1.64,103.8,52
1.82,103.7,52
1.76,103.7,52
2.0,103.5,52
1.97,103.4,52
1.78,103.3,52
1.64,103.0,52
1.56,103.0,52
1.73,102.9,52
1.69,102.7,52
1.9,102.6,52
1.88,102.5,52
1.43,102.5,52
1.62,102.4,52
1.66,102.2,52
1.66,101.5,52
1.83,101.3,52
1.72,101.3,52
1.66,101.3,52
1.89,101.2,52
1.59,101.2,52
1.86,101.1,52
1.85,100.9,52
1.88,100.8,52
1.83,100.8,52
1.58,100.7,52
1.82,100.6,52
1.85,100.5,52
1.79,99.9,52
1.68,99.8,52
1.53,99.5,52
1.56,99.3,52
1.89,99.2,52
1.82,99.2,52
1.51,98.9,52
1.56,98.8,52
1.79,98.5,52
1.54,98.4,52
1.88,98.3,52
1.79,98.3,52
1.47,98.3,52
1.97,98.2,52
1.49,98.0,52
1.66,97.8,52
1.65,97.8,52
1.43,97.8,52
1.95,97.6,52
1.81,97.4,52
1.87,97.3,52
1.83,97.3,52
1.51,97.2,52
1.53,97.1,52
1.94,97.0,52
1.76,96.9,52
1.95,96.8,52
1.66,96.8,52
1.64,96.8,52
1.43,96.7,52
1.48,96.6,52
1.9,96.5,52
1.58,96.5,52
1.97,96.3,52
1.64,95.2,52
1.55,95.1,52
1.55,95.1,52
1.86,95.0,52
1.88,94.8,52
1.48,94.7,52
1.5,94.5,52
1.55,93.9,52
1.93,93.7,52
1.58,93.7,52
1.97,93.6,52
1.96,93.5,52
1.43,93.5,52
1.63,93.4,52
1.42,93.3,52
1.94,93.2,52
1.83,93.2,52
1.97,93.0,52
1.58,92.9,52
1.85,92.8,52
1.74,92.7,52
1.75,92.4,52
1.95,92.3,52
1.68,91.6,52
1.87,91.5,52
1.47,91.5,52
1.43,91.4,52
1.66,91.1,52
1.45,91.1,52
1.52,90.6,52
1.51,90.4,52
1.51,90.2,52
1.72,90.1,52
1.81,89.6,52
1.98,89.3,52
1.77,88.9,52
1.96,88.7,52
1.57,88.6,52
1.51,88.6,52
1.41,87.9,52
1.75,87.7,52
1.47,87.7,52
1.67,87.4,52
1.97,87.0,52
1.48,86.9,52
1.98,86.5,52
1.8,86.4,52
1.54,86.3,52
1.72,86.1,52
1.99,85.2,52
1.69,85.1,52
1.49,85.1,52
1.44,85.1,52
1.88,85.0,52
1.98,84.9,52
1.77,84.5,52
1.47,84.2,52
1.94,84.1,52
1.72,84.1,52
1.87,83.9,52
1.81,83.8,52
1.5,83.7,52
1.92,83.2,52
1.86,83.0,52
1.8,82.4,52
1.64,82.4,52
1.41,82.3,52
1.93,82.2,52
1.9,82.2,52
1.54,82.2,52
1.92,81.6,52
1.74,81.5,52
1.63,81.5,52
1.68,81.3,52
1.66,81.2,52
1.66,81.2,52
1.73,81.0,52
1.4,80.8,52
1.89,80.7,52
1.53,80.6,52
1.88,80.5,52
1.95,80.4,52
1.88,80.4,52
1.58,80.2,52
1.84,79.6,52
1.51,79.6,52
1.64,79.4,52
1.84,79.2,52
1.61,79.0,52
1.6,79.0,52
1.68,78.7,52
1.49,78.7,52
1.41,78.7,52
1.85,78.6,52
1.75,78.6,52
1.69,78.3,52
1.57,78.3,52
1.51,78.3,52
1.82,78.2,52
1.54,78.2,52
1.64,78.1,52
1.43,77.8,52
1.8,77.7,52
1.89,77.5,52
1.53,77.5,52
1.86,77.4,52
1.86,77.2,52
1.78,77.2,52
1.55,77.2,52
1.75,77.1,52
1.72,76.7,52
1.67,76.4,52
1.66,76.3,52
1.6,76.3,52
1.96,76.2,52
1.84,75.9,52
1.61,75.8,52
1.57,75.8,52
1.93,75.7,52
1.79,75.7,52
1.41,75.7,52
1.64,75.3,52
1.53,75.3,52
1.81,75.1,52
1.68,75.0,52
1.97,74.7,52
1.87,74.5,52
1.78,74.5,52
1.62,73.8,52
1.86,73.6,52
1.85,73.6,52
1.58,73.6,52
1.4,73.6,52
1.7,73.3,52
1.8,73.0,52
1.41,73.0,52
1.83,72.6,52
1.51,72.5,52
1.78,72.4,52
1.52,72.4,52
1.47,72.2,52
1.87,72.1,52
1.73,72.0,52
1.65,71.8,52
1.89,71.7,52
1.79,71.5,52
1.54,71.5,52
1.5,71.0,52
1.71,70.9,52
1.69,70.9,52
1.8,70.7,52
1.9,70.6,52
1.68,70.6,52
1.6,70.5,52
1.87,70.3,52
1.81,70.1,52
1.91,69.9,52
1.64,69.8,52
1.64,69.6,52
1.94,69.4,52
1.7,69.4,52
1.74,69.3,52
1.52,69.3,52
1.43,68.9,52
1.86,68.6,52
1.81,68.6,52
1.88,68.4,52
1.9,68.3,52
1.61,68.2,52
1.49,68.2,52
1.44,68.2,52
1.85,68.0,52
1.51,68.0,52
1.47,68.0,52
1.46,68.0,52
1.94,67.7,52
1.52,67.7,52
1.88,67.6,52
1.64,67.5,52
1.47,67.5,52
1.96,67.3,52
1.76,67.3,52
1.47,67.3,52
1.77,67.2,52
1.97,67.1,52
1.71,67.0,52
1.61,67.0,52
1.7,66.7,52
1.63,66.7,52
1.84,66.6,52
1.97,66.5,52
1.92,65.8,52
1.66,65.8,52
1.69,65.7,52
1.45,65.7,52
1.77,65.5,52
1.55,65.4,52
1.96,64.7,52
1.79,64.7,52
1.72,64.7,52
1.67,64.2,52
1.98,64.1,52
1.97,64.1,52
1.4,64.0,52
1.88,63.6,52
1.77,63.6,52
1.96,63.5,52
1.55,63.4,52
1.57,63.3,52
1.68,63.0,52
1.41,63.0,52
1.41,63.0,52
1.74,62.4,52
1.43,62.4,52
1.92,62.3,52
1.44,62.0,52
1.74,61.9,52
1.71,61.9,52
1.52,61.6,52
2.0,61.5,52
1.91,61.5,52
1.97,61.4,52
2.0,61.3,52
1.88,61.2,52
1.92,61.0,52
1.72,61.0,52
1.75,60.8,52
1.48,60.4,52
1.88,60.3,52
1.41,60.2,52
1.91,59.8,52
1.76,59.8,52
1.93,59.6,52
1.43,59.6,52
1.4,59.4,52
1.47,59.1,52
1.55,58.9,52
1.43,58.8,52
1.99,58.7,52
1.52,58.6,52
1.69,58.5,52
1.49,58.1,52
1.66,57.9,52
1.92,57.5,52
1.77,57.4,52
1.73,57.1,52
1.95,56.9,52
1.79,56.7,52
1.51,56.5,52
1.76,56.1,52
1.5,56.1,52
1.59,55.7,52
1.64,55.4,52
1.42,55.4,52
1.6,55.1,52
1.76,54.9,52
1.96,54.7,52
1.93,54.7,52
1.81,54.7,52
1.79,54.7,52
1.43,54.7,52
1.99,54.3,52
1.58,54.3,52
1.92,54.2,52
1.61,54.1,52
1.73,53.9,52
1.88,53.8,52
1.57,53.8,52
1.69,53.5,52
1.66,53.1,52
